ID	sex	level	constellation	birthday	country	province	city	address	diet_prefer	memo	hobby	price	stores
6936	2	6	11	1978	70	15	7	台江区广达路842号	辣	爱玩,滑旱冰	收藏类	446	LMR6k
6937	1	9	2	1998	88	3	13	台江区广达路647号	酸	知性,桌球	运动类	208	kOAdJ
6938	1	4	2	2001	58	20	6	台江区广达路654号	甜	洞察力,足球	乐器类	89	VrI9S
6939	1	5	7	1996	133	12	8	台江区鳌峰路424号	酸	抗压力,滑旱冰	智力类	428	yQ6XT
6940	1	8	11	1985	74	11	10	台江区工业路443号	酸	幽默,爬山	冒险类	364	ohoxY
6941	1	4	12	2006	43	20	15	鼓楼区白马路338号	酸	洞察力,举重	乐器类	391	WSqvZ
6942	1	4	8	1984	82	10	15	台江区大同路663号	苦	非常冷静,滑板	运动类	450	ureOr
6943	1	3	5	1994	12	19	3	晋安区连福路305号	甜	洞察力,足球	收藏类	176	xQihN
6944	2	4	10	1987	140	17	12	晋安区后浦路71号	咸	不计较,篮球	运动类	449	CPJGn
6945	1	2	3	2000	190	10	8	鼓楼区达明路346号	甜	直觉好,桌球	收藏类	483	Tg6cF
6946	2	1	6	1985	23	11	5	台江区长乐南路846号	咸	抗压力,桌球	冒险类	438	MW9sl
6947	2	1	10	1994	109	10	15	台江区大同路829号	甜	抗压力,足球	冒险类	163	CTEqp
6948	1	2	2	1980	198	11	1	台江区大同路802号	甜	幽默,跳绳	冒险类	353	HUESR
6949	1	9	9	2007	200	7	8	鼓楼区白马路334号	咸	勇敢,乒乓球	智力类	271	jdUfB
6950	2	9	3	1975	102	2	12	晋安区赤星路659号	酸	跨界思维,跳绳	运动类	450	shPrF
6951	2	4	7	2006	148	17	5	晋安区福马路797号	苦	爱玩,滑板	乐器类	409	rWrZ6
6952	2	10	10	1986	24	4	12	鼓楼区福新路57号	咸	直觉好,滑旱冰	收藏类	74	VBhAu
6953	2	10	10	2007	79	11	9	台江区鳌峰路954号	辣	创造力,爬山	游戏类	116	W1exZ
6954	2	10	10	1988	101	7	8	台江区工业路958号	辣	幽默,足球	娱乐类	360	8E2Bl
6955	2	1	3	1972	161	7	11	台江区长乐南路54号	咸	爱玩,跳绳	冒险类	466	nu4G9
6956	1	6	12	1987	85	5	14	台江区工业路612号	咸	不计较,乒乓球	收藏类	384	KMaY3
6957	2	5	3	1989	118	13	4	鼓楼区福新路103号	咸	洞察力,跑步	游戏类	300	BXAr7
6958	1	8	12	1980	96	15	5	台江区工业路564号	苦	善於分析,举重	收藏类	457	wp8H9
6959	2	9	7	1979	4	9	8	晋安区长春路873号	辣	洞察力,跳绳	冒险类	247	g4UVX
6960	1	1	10	2000	107	3	3	台江区大同路259号	酸	直觉好,举重	游戏类	78	Q6diK
6961	2	7	6	1970	103	2	4	鼓楼区福新路99号	咸	爱玩,篮球	智力类	421	CUlVY
6962	1	5	11	1992	53	18	10	晋安区长春路828号	苦	好奇,滑旱冰	收藏类	205	u8ZMb
6963	2	2	11	1996	1	6	5	鼓楼区福新路502号	咸	直觉好,跳绳	运动类	65	KHcIp
6964	2	5	11	2009	188	1	14	晋安区后浦路185号	辣	不计较,跑步	冒险类	364	xwVng
6965	2	6	6	1996	112	16	12	鼓楼区八一七路443号	苦	不计较,乒乓球	智力类	328	XR4xQ
6966	2	1	11	1981	171	1	8	鼓楼区达明路970号	酸	抗压力,举重	运动类	249	YUrRz
6967	1	7	4	1988	184	20	12	台江区大同路146号	甜	勇敢,篮球	运动类	281	5zVhF
6968	1	3	1	1971	56	1	4	鼓楼区白马路701号	咸	抗压力,跳绳	娱乐类	397	vQUbQ
6969	2	8	10	2001	82	19	11	台江区工业路187号	辣	抗压力,跳绳	智力类	475	yHQAd
6970	2	1	10	1975	152	6	6	晋安区福马路175号	甜	勇敢,桌球	乐器类	92	wEg9e
6971	1	7	5	1973	147	2	9	台江区大同路198号	苦	抗压力,乒乓球	游戏类	130	MRjDG
6972	2	3	9	2005	73	9	10	台江区长乐南路667号	苦	非常冷静,跑步	运动类	379	yQ2Su
6973	1	4	5	1972	171	5	12	台江区鳌峰路222号	苦	爱玩,举重	乐器类	443	CqNcy
6974	1	8	1	1972	160	1	14	晋安区连福路251号	咸	幽默,爬山	运动类	274	IIJAB
6975	1	6	5	1983	106	18	11	鼓楼区白马路90号	咸	洞察力,乒乓球	冒险类	162	NiAtV
6976	1	10	8	2004	55	3	4	晋安区后浦路534号	辣	直觉好,篮球	游戏类	179	Zzaca
6977	1	5	8	2010	173	14	10	台江区长乐南路954号	酸	跨界思维,举重	冒险类	131	n0c7V
6978	1	6	11	2006	145	13	8	台江区大同路666号	辣	好奇,桌球	乐器类	495	Vv2nt
6979	1	1	4	1989	116	15	7	晋安区长春路299号	酸	洞察力,滑旱冰	收藏类	97	xpJBL
6980	1	9	3	2002	95	18	13	鼓楼区福新路39号	辣	直觉好,滑旱冰	乐器类	107	cWFCt
6981	1	10	2	2010	154	20	1	鼓楼区达明路704号	辣	创造力,桌球	冒险类	135	n1CPR
6982	1	3	7	2009	57	1	2	台江区工业路304号	咸	抗压力,举重	收藏类	380	4BOGY
6983	1	10	12	1999	98	12	4	台江区长乐南路233号	苦	好奇,篮球	运动类	231	5xVG1
6984	2	1	7	1994	185	7	15	晋安区福马路96号	苦	洞察力,跑步	乐器类	310	cBmNB
6985	2	4	9	2009	131	3	8	台江区大同路945号	酸	非常冷静,举重	运动类	381	YkBp2
6986	2	6	11	2002	101	19	6	晋安区长春路434号	苦	创造力,足球	智力类	328	ckrRL
6987	1	4	8	1987	191	5	11	晋安区后浦路914号	甜	直觉好,滑板	乐器类	359	6ppqZ
6988	2	1	8	1985	22	1	7	台江区长乐南路824号	辣	创造力,跑步	娱乐类	485	84p4H
6989	2	5	3	1985	194	5	14	鼓楼区白马路395号	辣	勇敢,跑步	娱乐类	238	9laVm
6990	2	5	10	1992	57	9	4	台江区鳌峰路535号	辣	抗压力,跳绳	冒险类	406	vzC5Y
6991	1	1	3	2010	58	4	12	晋安区长春路823号	苦	跨界思维,桌球	收藏类	167	ovROr
6992	1	10	12	2010	93	6	3	鼓楼区八一七路14号	甜	好奇,乒乓球	智力类	61	JwXD9
6993	2	3	5	2005	136	3	7	台江区大同路120号	甜	直觉好,滑旱冰	智力类	51	lfYjX
6994	1	9	4	1970	47	4	6	台江区广达路124号	苦	善於分析,篮球	运动类	199	DEoUz
6995	2	1	4	2010	125	11	12	台江区广达路81号	苦	好奇,乒乓球	运动类	87	wE0ES
6996	2	5	11	2008	168	6	12	台江区长乐南路700号	苦	洞察力,篮球	冒险类	244	XIQh1
6997	1	10	12	2006	1	3	12	台江区大同路172号	咸	直觉好,桌球	冒险类	227	fvIJM
6998	2	9	5	1985	86	19	2	晋安区长春路249号	辣	创造力,滑旱冰	冒险类	423	JR2RZ
6999	1	2	12	1973	57	5	5	台江区广达路714号	辣	抗压力,跑步	运动类	110	oPmMD
7000	2	6	1	1993	180	8	2	晋安区长春路991号	辣	跨界思维,跑步	冒险类	152	75t1V
7001	2	5	7	1973	84	9	3	台江区广达路73号	甜	创造力,举重	娱乐类	434	dTVl8
7002	1	1	10	1998	118	9	5	晋安区福马路572号	酸	抗压力,跑步	游戏类	427	enHAG
7003	2	9	12	1971	184	7	14	晋安区赤星路410号	酸	不计较,足球	游戏类	498	bIbKA
7004	2	7	10	2000	164	19	10	鼓楼区白马路833号	辣	爱玩,桌球	乐器类	391	wADJL
7005	1	4	9	1984	14	14	2	晋安区长春路627号	酸	非常冷静,滑旱冰	游戏类	338	WDj4N
7006	2	1	3	1982	176	8	9	晋安区长春路591号	咸	勇敢,乒乓球	娱乐类	244	Vhgm7
7007	2	2	2	1994	12	8	4	台江区广达路494号	辣	创造力,举重	乐器类	142	9dqW3
7008	2	4	10	1978	21	13	6	鼓楼区福新路122号	酸	抗压力,乒乓球	游戏类	271	ed1ho
7009	2	4	1	1971	42	4	11	台江区长乐南路945号	苦	爱玩,跑步	冒险类	66	D0Xnu
7010	2	6	10	1985	67	13	4	晋安区福马路892号	酸	抗压力,桌球	收藏类	61	qIYvM
7011	1	7	2	2002	98	1	7	鼓楼区福新路539号	苦	不计较,滑旱冰	收藏类	485	xiqGZ
7012	2	1	10	1982	181	15	5	晋安区长春路447号	咸	非常冷静,滑旱冰	智力类	292	w2byz
7013	1	2	3	1980	186	16	9	晋安区长春路408号	酸	非常冷静,滑板	智力类	373	jIkrJ
7014	1	3	8	1983	160	13	5	鼓楼区八一七路59号	咸	洞察力,跳绳	收藏类	411	EZtV0
7015	1	8	11	2007	190	14	11	台江区大同路7号	甜	直觉好,举重	运动类	116	MRWsj
7016	1	9	2	2007	158	18	13	台江区长乐南路444号	酸	抗压力,滑旱冰	游戏类	326	DRBZB
7017	1	9	6	1985	12	19	2	晋安区连福路738号	辣	洞察力,爬山	冒险类	396	yfICv
7018	1	9	10	1991	148	10	14	台江区鳌峰路878号	酸	非常冷静,篮球	游戏类	469	4lHYf
7019	1	5	3	1984	74	20	5	台江区工业路925号	辣	不计较,爬山	游戏类	381	JNwbu
7020	1	10	5	1993	194	12	11	晋安区后浦路325号	辣	幽默,滑板	乐器类	79	1SHjj
7021	2	10	2	1972	133	10	13	台江区工业路191号	酸	知性,举重	运动类	320	gXzdg
7022	1	8	7	2001	126	18	10	鼓楼区福新路9号	苦	抗压力,篮球	收藏类	488	Lo3oJ
7023	1	8	1	1973	195	20	13	台江区长乐南路149号	苦	抗压力,举重	收藏类	111	7Hho7
7024	2	3	11	2003	65	4	14	台江区长乐南路610号	苦	直觉好,滑板	游戏类	277	NWpiT
7025	1	6	7	1991	198	3	10	台江区鳌峰路241号	酸	勇敢,跑步	乐器类	232	nyMhu
7026	2	2	7	1970	30	8	8	台江区大同路762号	苦	幽默,举重	乐器类	197	DOHix
7027	1	4	11	1991	47	8	1	台江区广达路575号	甜	抗压力,跳绳	娱乐类	361	rl1jr
7028	2	8	3	1978	2	19	12	台江区工业路834号	辣	创造力,乒乓球	冒险类	422	Gp7aa
7029	1	3	2	1970	13	19	10	晋安区连福路681号	酸	爱玩,跳绳	冒险类	457	iEbkz
7030	2	8	9	1987	63	3	3	台江区长乐南路39号	甜	创造力,篮球	乐器类	197	qwpJN
7031	1	1	10	1986	191	17	1	台江区工业路873号	酸	直觉好,跳绳	游戏类	404	rVu3g
7032	2	6	6	1985	191	2	2	晋安区后浦路923号	甜	非常冷静,滑旱冰	乐器类	272	nPgUI
7033	2	7	12	1971	102	13	2	台江区工业路928号	苦	创造力,滑板	运动类	442	RgWhd
7034	2	6	3	2003	29	18	10	台江区广达路795号	甜	抗压力,举重	娱乐类	159	uScGV
7035	2	8	10	1980	85	12	7	晋安区长春路207号	咸	抗压力,爬山	智力类	52	GVY4M
7036	2	3	10	1973	26	20	11	鼓楼区八一七路669号	苦	好奇,举重	乐器类	118	TzqIl
7037	2	5	2	1995	177	2	2	鼓楼区达明路165号	甜	幽默,跳绳	智力类	438	VfE5I
7038	2	8	8	1977	34	2	14	鼓楼区八一七路735号	咸	抗压力,滑板	智力类	172	8xygB
7039	2	8	8	2008	134	18	6	台江区广达路206号	酸	洞察力,足球	冒险类	202	MqOE1
7040	2	3	7	1991	85	4	8	晋安区连福路399号	苦	幽默,桌球	运动类	348	O5APh
7041	2	10	5	1982	76	19	10	晋安区连福路520号	甜	好奇,滑板	娱乐类	145	MVnJE
7042	1	8	6	1987	49	12	8	台江区广达路787号	辣	抗压力,桌球	游戏类	429	J29XW
7043	2	5	3	2005	81	13	10	晋安区赤星路675号	苦	抗压力,跑步	乐器类	66	brNFe
7044	1	6	1	1993	134	14	5	台江区长乐南路788号	咸	洞察力,滑旱冰	游戏类	427	rvAZB
7045	1	2	10	2002	200	1	4	鼓楼区达明路57号	苦	不计较,跳绳	收藏类	158	p8cjH
7046	1	6	4	1983	157	14	4	晋安区福马路456号	苦	创造力,桌球	娱乐类	177	Ub2Le
7047	1	5	12	2002	185	16	2	晋安区连福路829号	甜	抗压力,桌球	运动类	277	BMP4j
7048	1	2	7	2007	25	9	15	晋安区赤星路770号	酸	知性,跑步	运动类	98	kqvNS
7049	2	10	2	1978	180	3	10	台江区工业路779号	苦	爱玩,乒乓球	乐器类	179	EhaZs
7050	1	10	6	1970	167	8	15	台江区广达路905号	酸	知性,乒乓球	运动类	216	GEsE5
7051	1	6	4	2006	161	20	12	台江区工业路491号	酸	直觉好,举重	游戏类	66	QvSdC
7052	2	7	4	1990	46	15	14	鼓楼区福新路318号	苦	勇敢,篮球	收藏类	229	D1zzp
7053	2	1	8	1975	171	10	8	鼓楼区八一七路32号	甜	勇敢,跑步	收藏类	309	esWI0
7054	2	4	4	1971	115	17	9	鼓楼区福新路959号	苦	抗压力,足球	乐器类	63	8e58B
7055	1	10	1	1974	170	9	5	晋安区后浦路724号	甜	非常冷静,篮球	冒险类	410	dSZWf
7056	2	8	12	2010	181	15	14	晋安区福马路602号	辣	直觉好,跳绳	娱乐类	271	LiaTh
7057	1	6	6	1993	40	4	14	台江区广达路381号	咸	勇敢,举重	娱乐类	176	ZzMS9
7058	1	10	2	2003	88	15	6	晋安区福马路186号	辣	幽默,跑步	收藏类	58	bGccb
7059	2	8	10	2005	185	7	1	鼓楼区福新路298号	咸	善於分析,跳绳	娱乐类	378	Tqejh
7060	2	1	9	1981	36	5	9	台江区工业路141号	苦	创造力,举重	运动类	178	ByXHl
7061	1	6	6	1997	135	8	11	晋安区后浦路295号	酸	创造力,乒乓球	运动类	286	eFhI4
7062	1	6	9	1997	139	3	13	鼓楼区白马路667号	甜	善於分析,举重	乐器类	307	4eq6d
7063	2	6	3	1991	186	3	1	台江区鳌峰路598号	苦	善於分析,滑板	娱乐类	280	3Zswe
7064	1	4	10	1988	161	1	9	鼓楼区八一七路250号	咸	抗压力,桌球	乐器类	370	wOWqq
7065	2	1	1	1980	36	13	14	鼓楼区八一七路120号	咸	善於分析,滑旱冰	游戏类	435	rX67B
7066	1	3	4	2003	47	13	2	晋安区福马路517号	咸	善於分析,跳绳	收藏类	292	JxoCW
7067	1	3	9	1982	170	4	10	鼓楼区福新路857号	苦	幽默,爬山	收藏类	254	b6K8F
7068	1	1	6	2009	1	17	14	鼓楼区福新路805号	甜	直觉好,爬山	运动类	491	c9bnL
7069	2	7	8	1978	107	3	6	晋安区连福路339号	酸	非常冷静,桌球	娱乐类	346	ScnEa
7070	1	6	6	1977	180	19	8	鼓楼区八一七路395号	酸	勇敢,篮球	乐器类	166	P1EG0
7071	1	5	7	1995	75	8	1	鼓楼区八一七路86号	辣	创造力,桌球	游戏类	231	MXPkQ
7072	1	8	6	2002	14	15	14	台江区鳌峰路324号	酸	抗压力,跳绳	娱乐类	119	99tiS
7073	1	7	10	1991	87	20	9	台江区工业路354号	辣	抗压力,举重	智力类	288	Styj5
7074	1	3	1	1981	161	18	12	台江区大同路310号	辣	直觉好,跳绳	运动类	133	Nwvzb
7075	2	3	10	1986	81	14	14	鼓楼区八一七路171号	咸	直觉好,爬山	冒险类	109	tHahb
7076	1	4	3	1981	7	1	7	鼓楼区福新路669号	酸	创造力,举重	乐器类	465	DraWz
7077	1	10	8	1990	56	18	8	鼓楼区八一七路351号	酸	洞察力,爬山	收藏类	82	tu2ZB
7078	1	2	11	2007	153	8	5	鼓楼区福新路657号	甜	创造力,篮球	游戏类	297	t1cvY
7079	1	6	7	1993	9	7	14	台江区鳌峰路183号	酸	抗压力,爬山	智力类	167	coUDO
7080	1	8	7	1972	170	18	6	鼓楼区福新路43号	咸	洞察力,乒乓球	游戏类	175	r4R8Q
7081	2	1	7	2004	157	11	15	鼓楼区达明路580号	辣	幽默,爬山	智力类	73	c5u8d
7082	1	9	2	2010	112	11	11	鼓楼区白马路833号	酸	跨界思维,足球	冒险类	83	mco4T
7083	1	3	2	1975	91	7	6	晋安区赤星路535号	酸	知性,乒乓球	运动类	179	jeoh9
7084	1	6	2	1976	5	13	1	鼓楼区福新路130号	咸	洞察力,乒乓球	娱乐类	261	BZwlO
7085	1	10	8	1996	40	11	9	晋安区福马路817号	辣	善於分析,爬山	娱乐类	102	7hTpD
7086	1	10	1	1999	184	11	10	鼓楼区福新路36号	酸	非常冷静,跳绳	智力类	445	3lotT
7087	2	3	4	1993	92	1	9	台江区鳌峰路389号	酸	直觉好,滑旱冰	智力类	365	XEgrX
7088	2	9	4	1995	10	15	7	台江区鳌峰路707号	酸	好奇,举重	娱乐类	400	zA5AM
7089	1	10	3	1990	20	3	6	台江区工业路152号	酸	跨界思维,足球	冒险类	221	4gCGA
7090	1	10	8	1977	66	18	15	鼓楼区福新路444号	咸	不计较,桌球	运动类	371	bZDwm
7091	2	3	1	2007	141	2	4	台江区长乐南路904号	辣	洞察力,桌球	收藏类	304	3tEJL
7092	2	7	11	1999	148	2	9	晋安区福马路155号	咸	抗压力,举重	游戏类	402	VuyQy
7093	2	8	6	2007	109	3	6	台江区大同路931号	苦	直觉好,篮球	收藏类	110	2Odc2
7094	1	4	7	1990	179	6	2	鼓楼区八一七路741号	苦	勇敢,滑板	娱乐类	314	HcLqs
7095	2	6	10	1973	165	15	12	台江区鳌峰路986号	甜	幽默,跳绳	娱乐类	235	UIH6I
7096	1	2	5	2007	147	12	11	鼓楼区福新路399号	咸	幽默,足球	收藏类	267	4fNxQ
7097	1	9	7	2008	8	16	12	台江区广达路574号	酸	直觉好,乒乓球	冒险类	193	AlMZL
7098	1	9	4	2000	34	12	4	晋安区后浦路702号	酸	知性,跑步	收藏类	198	nlv4u
7099	1	6	4	1984	58	7	12	晋安区长春路179号	甜	不计较,篮球	收藏类	191	nvm24
7100	1	1	11	2000	28	13	12	鼓楼区白马路834号	咸	知性,篮球	乐器类	80	Rjkyc
7101	1	7	9	2007	115	14	4	晋安区后浦路161号	咸	不计较,乒乓球	游戏类	352	2gDH8
7102	2	5	11	1973	36	13	14	晋安区长春路884号	辣	爱玩,举重	收藏类	471	iOCid
7103	1	7	4	1977	156	19	7	台江区大同路249号	咸	直觉好,滑板	智力类	210	4x6Vy
7104	1	3	3	1989	35	17	10	台江区工业路645号	酸	不计较,足球	乐器类	492	fslNb
7105	2	4	5	2001	8	10	8	台江区工业路218号	甜	幽默,爬山	运动类	463	bMXqG
7106	2	1	1	1993	161	10	5	鼓楼区福新路80号	酸	跨界思维,跑步	游戏类	358	mX0be
7107	1	9	10	2007	51	5	5	晋安区赤星路407号	咸	知性,滑旱冰	冒险类	208	cbIWB
7108	1	8	12	1970	172	9	13	鼓楼区达明路326号	甜	创造力,滑旱冰	娱乐类	192	odSSj
7109	1	1	10	1987	185	20	12	台江区鳌峰路273号	甜	抗压力,滑板	游戏类	382	SKoDl
7110	2	8	3	2010	28	16	4	晋安区后浦路484号	酸	知性,跑步	游戏类	299	B5ZCK
7111	1	8	8	1997	55	13	5	晋安区长春路222号	辣	爱玩,滑板	乐器类	170	xAM33
7112	1	7	6	2006	182	20	1	晋安区赤星路146号	甜	创造力,滑旱冰	乐器类	398	YdtqP
7113	1	10	12	2010	30	11	7	晋安区后浦路973号	甜	直觉好,跳绳	收藏类	193	92qfK
7114	1	8	1	1980	150	15	14	台江区工业路192号	苦	善於分析,足球	收藏类	108	LNCfp
7115	2	5	2	2006	161	20	8	晋安区长春路804号	酸	勇敢,滑板	冒险类	400	0rW5e
7116	1	1	10	2008	35	10	5	晋安区连福路433号	甜	创造力,跳绳	智力类	218	U48t2
7117	2	2	5	2007	160	17	7	台江区鳌峰路595号	甜	抗压力,爬山	收藏类	371	gf46t
7118	1	4	12	1977	97	2	10	鼓楼区福新路671号	辣	直觉好,桌球	冒险类	53	JwTec
7119	1	1	6	1973	67	15	3	鼓楼区福新路211号	甜	创造力,足球	娱乐类	463	rNSgo
7120	2	6	7	2008	9	3	1	晋安区福马路92号	酸	非常冷静,滑板	娱乐类	409	sjXJg
7121	1	5	5	1982	103	19	15	晋安区赤星路301号	甜	幽默,爬山	娱乐类	237	uDQBU
7122	2	1	5	1992	31	17	7	鼓楼区八一七路459号	辣	不计较,跑步	游戏类	422	d7xvc
7123	1	9	9	2001	91	18	3	鼓楼区福新路156号	苦	洞察力,爬山	收藏类	155	K6YQk
7124	2	4	2	2009	65	16	12	台江区大同路834号	辣	好奇,篮球	游戏类	169	23uuy
7125	2	7	10	1987	58	9	10	台江区鳌峰路629号	酸	幽默,滑旱冰	收藏类	326	neBHu
7126	2	3	12	2003	131	8	15	晋安区长春路86号	辣	善於分析,足球	智力类	212	3Z1FM
7127	2	10	9	2005	174	4	10	鼓楼区八一七路901号	辣	幽默,篮球	游戏类	97	QiCCo
7128	1	7	4	2003	182	18	1	鼓楼区福新路223号	苦	勇敢,篮球	收藏类	402	960q4
7129	2	5	5	1970	72	18	8	鼓楼区白马路838号	苦	善於分析,滑板	智力类	254	VwvY8
7130	1	2	1	2003	28	2	10	晋安区连福路861号	咸	善於分析,跑步	游戏类	138	GBADy
7131	1	3	3	1983	177	20	4	鼓楼区白马路325号	辣	幽默,滑旱冰	娱乐类	267	5GLx4
7132	2	10	11	1979	146	12	14	晋安区赤星路712号	辣	洞察力,桌球	冒险类	209	kYYNG
7133	1	2	12	2006	121	3	6	台江区长乐南路334号	苦	好奇,举重	娱乐类	259	iafCO
7134	1	7	6	2006	38	16	5	台江区工业路897号	甜	幽默,滑旱冰	冒险类	445	qTDdk
7135	2	9	8	1984	101	6	15	晋安区后浦路813号	酸	抗压力,篮球	运动类	73	X8NhJ
7136	2	4	1	2007	180	1	5	晋安区后浦路623号	苦	知性,滑板	游戏类	313	HppeH
7137	1	3	5	2009	38	1	3	台江区广达路384号	咸	洞察力,滑板	冒险类	50	MlSaF
7138	1	5	10	1979	15	11	14	台江区大同路571号	甜	爱玩,跳绳	收藏类	67	HHZWI
7139	1	10	10	2006	192	6	11	晋安区连福路100号	酸	洞察力,足球	娱乐类	232	hmeL3
7140	2	4	10	2003	183	18	15	台江区长乐南路798号	辣	知性,跑步	乐器类	316	NhZV7
7141	2	9	7	1973	133	10	8	晋安区赤星路150号	酸	不计较,爬山	运动类	60	8yf4l
7142	2	9	11	1974	140	20	8	晋安区赤星路425号	甜	不计较,爬山	运动类	445	mIG3Y
7143	2	6	10	1993	137	2	7	台江区鳌峰路958号	咸	幽默,跑步	收藏类	258	vRBzR
7144	2	5	2	2009	26	19	4	鼓楼区八一七路533号	苦	知性,桌球	运动类	80	03RdF
7145	1	2	5	2008	126	5	1	台江区鳌峰路733号	辣	勇敢,篮球	运动类	403	lQOiJ
7146	1	2	9	2001	23	16	7	鼓楼区达明路532号	辣	非常冷静,爬山	冒险类	56	Zsd81
7147	1	9	10	1997	191	5	3	台江区工业路503号	辣	跨界思维,举重	游戏类	143	JdWlz
7148	2	6	7	1984	147	11	14	晋安区福马路827号	酸	幽默,跑步	智力类	485	COStV
7149	2	4	6	1992	103	9	12	台江区鳌峰路761号	辣	直觉好,乒乓球	智力类	266	QrHCq
7150	1	3	1	2009	165	12	4	台江区长乐南路310号	甜	勇敢,滑板	冒险类	458	H2OSy
7151	2	1	2	1978	180	17	14	鼓楼区八一七路722号	咸	跨界思维,滑旱冰	智力类	190	xGenW
7152	1	3	6	1970	113	7	3	晋安区后浦路690号	甜	非常冷静,滑板	收藏类	251	cqQVr
7153	2	8	4	1972	18	1	1	鼓楼区福新路72号	辣	知性,爬山	运动类	464	7XQoO
7154	2	4	5	1993	129	18	12	鼓楼区福新路674号	咸	善於分析,滑旱冰	收藏类	483	XgH0A
7155	2	5	9	1993	43	2	11	晋安区长春路174号	咸	非常冷静,桌球	智力类	470	2vV3K
7156	2	2	11	2000	165	17	15	鼓楼区福新路272号	辣	爱玩,举重	冒险类	316	oP1iZ
7157	1	7	2	1982	101	15	1	鼓楼区白马路401号	甜	抗压力,举重	收藏类	156	JPMBW
7158	1	3	6	1987	114	6	7	鼓楼区福新路262号	酸	好奇,篮球	乐器类	255	pSPtc
7159	2	8	7	1983	51	19	10	台江区鳌峰路132号	辣	幽默,爬山	智力类	474	X0dpn
7160	1	2	10	1972	116	3	4	台江区广达路184号	甜	非常冷静,爬山	娱乐类	108	YGnOg
7161	1	7	8	2008	149	20	10	晋安区赤星路829号	苦	幽默,滑旱冰	冒险类	480	KQmgx
7162	1	2	10	1989	99	11	4	台江区长乐南路992号	辣	创造力,桌球	冒险类	121	JTd2H
7163	1	4	12	1977	42	3	14	鼓楼区八一七路338号	甜	抗压力,桌球	智力类	376	Ja1E1
7164	2	4	9	2001	107	14	12	鼓楼区八一七路628号	苦	创造力,跳绳	智力类	145	2uZQu
7165	2	5	6	1983	95	4	9	台江区广达路963号	咸	洞察力,足球	乐器类	466	G3Dyc
7166	2	9	5	1981	29	17	9	台江区鳌峰路982号	甜	不计较,足球	冒险类	205	xn0zf
7167	2	4	1	1975	22	1	2	台江区工业路637号	酸	抗压力,跳绳	乐器类	300	Tqxrl
7168	1	9	1	1998	32	1	11	台江区广达路607号	甜	爱玩,滑板	智力类	460	zLqIu
7169	1	5	11	1978	182	18	3	台江区工业路534号	甜	爱玩,乒乓球	收藏类	190	CTqQt
7170	2	4	4	1997	81	7	11	鼓楼区八一七路222号	咸	好奇,滑旱冰	智力类	467	NesXk
